L,C,R
7.431290665808735207e-01,1.206859507599836456e-01,1.361849826591427226e-01
7.255887454850818985e-01,1.432877390273233909e-01,1.311235154875948217e-01
7.308415689124810877e-01,1.285771975511125764e-01,1.405812335364061694e-01
7.997756660494759196e-01,6.428810490829507673e-02,1.359362290422289621e-01
7.812618658391294879e-01,8.531799671722595235e-02,1.334201374436443654e-01
7.942754219032838181e-01,8.172544023019431836e-02,1.239991378665218080e-01
7.949352393987415555e-01,8.751979001675716519e-02,1.175449705845012377e-01
7.930696365727609720e-01,9.088031462076032185e-02,1.160500488064786367e-01
7.892792117778522076e-01,9.985897563008500066e-02,1.108618125920627084e-01
7.784940315546891032e-01,1.084860334526459302e-01,1.130199349926648833e-01
7.937805422407513412e-01,9.759879311305490190e-02,1.086206646461937569e-01
7.965524570051749631e-01,9.894734909839465742e-02,1.045001938964302407e-01
8.050616148476809064e-01,9.442253129439920345e-02,1.005158538579198901e-01
7.901758419427464819e-01,1.113898394381944296e-01,9.843431861905896363e-02
7.552995044799902802e-01,1.505157771484158802e-01,9.418471837159375637e-02
7.165302874045222925e-01,1.892525047606111732e-01,9.421720783486652040e-02
7.700958358896611289e-01,1.335106176823779578e-01,9.639354642796106598e-02
7.391328469354045971e-01,1.656739286857618620e-01,9.519322437883355470e-02
7.862686383179986471e-01,1.190831869387240505e-01,9.464817474327734403e-02
7.452823967787226556e-01,1.618138882685599134e-01,9.290371495271741720e-02
7.279370721132621957e-01,1.773160737776534879e-01,9.474685410908428862e-02
7.364280839619870012e-01,1.713926909644846452e-01,9.217922507352829808e-02
7.405641877645591231e-01,1.631835993909869220e-01,9.625221284445392711e-02
7.255767791639050612e-01,1.760209327512636812e-01,9.840228808483125755e-02
6.823730546980465439e-01,2.148818018431344623e-01,1.027451434588189660e-01
6.875064647216955205e-01,2.037542233524986535e-01,1.087393119258058538e-01
6.620666067867364557e-01,2.199168475824404001e-01,1.180165456308232275e-01
6.200881574888934544e-01,2.538918924342308814e-01,1.260199500768757475e-01
6.644849415249961533e-01,2.004958240387466895e-01,1.350192344362571018e-01
7.249086681905914098e-01,1.306706239927727942e-01,1.444207078166358793e-01
6.540128537409241050e-01,1.997338608186217945e-01,1.462532854404541283e-01
5.987886823151706839e-01,2.428575356771467963e-01,1.583537820076825475e-01
5.490963585410855163e-01,2.777658090346296627e-01,1.731378324242847933e-01
5.030872657730373065e-01,2.975588873532761802e-01,1.993538468736864577e-01
5.276439543276845168e-01,2.096398288503619756e-01,2.627162168219534522e-01
4.713880699583068434e-01,2.621521783938844385e-01,2.664597516478086625e-01
4.433674126348500777e-01,2.115320788234748839e-01,3.451005085416749552e-01
4.302247251456987609e-01,2.341418217756913722e-01,3.356334530786098669e-01
3.669745578907384065e-01,2.820782051587520378e-01,3.509472369505095002e-01
3.557909768694441643e-01,2.707720078288479160e-01,3.734370153017079197e-01
3.130854204687958942e-01,3.226677639665854747e-01,3.642468155646186312e-01
2.803502551984276558e-01,3.563620877885738669e-01,3.632876570129985327e-01
2.912089636778539825e-01,3.311669362386768789e-01,3.776241000834691386e-01
3.174674231004893654e-01,2.874243912207038454e-01,3.951081856788067892e-01
2.984668986117467449e-01,2.988894801031229398e-01,4.026436212851302598e-01
2.742722831424842522e-01,2.346505785691993806e-01,4.910771382883163394e-01
2.503233675727587482e-01,2.169962491465972088e-01,5.326803832806439321e-01
2.087017933156300187e-01,2.619391592824569237e-01,5.293590474019129744e-01
1.749839037851862455e-01,2.366321772259142864e-01,5.883839189888994126e-01
1.796963470511431238e-01,2.475352261542070886e-01,5.727684267946496766e-01
1.471568965778297655e-01,2.801295781205370150e-01,5.727135253016331085e-01
1.680268304039607141e-01,2.422826177683098936e-01,5.896905518277292257e-01
1.505568000427345843e-01,2.395886949922691744e-01,6.098545049649961580e-01
1.337579604172712266e-01,2.920018236377743270e-01,5.742402159449543353e-01
1.125842274330622894e-01,3.170317272234312034e-01,5.703840453435063962e-01
1.103098828478796811e-01,2.349281224146569369e-01,6.547619947374632154e-01
