L,C,R
8.293947976785722709e-01,8.980512269504475897e-02,8.080007962638294239e-02
8.005237630587247466e-01,1.204761155437171771e-01,7.900012139755807627e-02
8.103321701760505258e-01,1.124115030978220936e-01,7.725632672612738061e-02
7.951375161346193599e-01,1.290954577688211147e-01,7.576702609655958098e-02
8.398865364565143432e-01,8.663787354580680666e-02,7.347558999767894727e-02
7.984017865408358228e-01,1.321512916305637719e-01,6.944692182860041918e-02
8.203377930168371801e-01,1.115317422639639788e-01,6.813046471919900759e-02
7.878209411765098036e-01,1.479338199754001715e-01,6.424523884809006657e-02
7.802163378622917200e-01,1.496013718311713647e-01,7.018229030653713729e-02
7.342827651989900506e-01,1.933430543724753425e-01,7.237418042853484279e-02
7.020693951404111122e-01,2.129580493596731905e-01,8.497255549991593326e-02
6.853568016611900626e-01,2.083385695936001980e-01,1.063046287452099337e-01
7.019916502393719338e-01,1.841948808911421098e-01,1.138134688694860119e-01
6.868476897779722812e-01,1.964554035524291586e-01,1.166969066695986851e-01
6.827611659528485255e-01,1.962877576001095248e-01,1.209510764470421440e-01
6.905030641104032973e-01,1.822442772425504620e-01,1.272526586470463239e-01
6.458870292499994115e-01,2.299180398528782032e-01,1.241949308971224686e-01
6.202094261290421739e-01,2.415766503429149503e-01,1.382139235280430145e-01
6.143203287632603704e-01,2.358150021174971189e-01,1.498646691192426772e-01
5.864250620403052006e-01,2.483142000803280069e-01,1.652607378793669313e-01
5.541608523396182040e-01,2.658427462397870977e-01,1.799964014205948371e-01
5.128018653240935532e-01,2.825887889190538682e-01,2.046093457568526341e-01
4.859009373704532009e-01,2.983702889523180968e-01,2.157287736772287023e-01
4.662129267537944433e-01,3.025032082255817989e-01,2.312838650206237578e-01
4.535027071891438721e-01,3.009948339314533761e-01,2.455024588794027518e-01
4.232199435773820739e-01,3.207389897520935285e-01,2.560410666705244531e-01
4.491697474808983293e-01,2.358845347613697241e-01,3.149457177577318912e-01
3.796647417797787694e-01,2.924812121325383041e-01,3.278540460876829821e-01
3.916115585413434408e-01,2.361557596249009849e-01,3.722326818337556853e-01
3.672273664911767099e-01,2.428082963553038209e-01,3.899643371535195246e-01
3.538626084975927677e-01,1.740996906295270430e-01,4.720377008728802171e-01
2.837793901129204155e-01,2.561142197664206810e-01,4.601063901206588480e-01
2.602329698354841625e-01,2.730132003085268821e-01,4.667538298559889554e-01
2.183356040101551709e-01,3.106887031267230315e-01,4.709756928631217976e-01
2.229727191971896394e-01,2.919699635069921695e-01,4.850573172958182466e-01
1.952657817965379738e-01,3.276929241505125434e-01,4.770412940529495938e-01
2.106006667092841789e-01,2.245835987671237211e-01,5.648157345235921278e-01
1.726049225782322338e-01,2.499168231028025267e-01,5.774782543189652673e-01
1.783281586353257231e-01,2.780491128430123693e-01,5.436227285216619354e-01
1.783903426829833716e-01,2.062791895687297594e-01,6.153304677482869245e-01
1.518222113824628516e-01,1.333939292313786051e-01,7.147838593861586265e-01
1.131090741431101110e-01,1.874891664885430798e-01,6.994017593683469203e-01
9.106366177868760459e-02,1.835969214676323458e-01,7.253394167536800774e-01
7.457516375984030166e-02,2.304199110980685583e-01,6.950049251420913343e-01
