L,C,R
7.380867255882707090e-01,8.691336287948912831e-02,1.749999115322401488e-01
7.303687007776880069e-01,1.052276948437258636e-01,1.644036043785861434e-01
7.381580624858237183e-01,1.078624075023338208e-01,1.539795300118423638e-01
7.578365372137223499e-01,9.447185834088328571e-02,1.476916044453943921e-01
7.511142844666685026e-01,1.112399345909604043e-01,1.376457809423710932e-01
7.369076017642318677e-01,1.308623516977014400e-01,1.322300465380667200e-01
7.493770376413312340e-01,1.233061527945242680e-01,1.273168095641446784e-01
7.602579025985655159e-01,1.137433269651485362e-01,1.259987704362860450e-01
7.501843199464351963e-01,1.225168411160048321e-01,1.272988389375601104e-01
7.615500773911761945e-01,1.143815138694929678e-01,1.240684087393309348e-01
7.652097313619276031e-01,1.166239612652611168e-01,1.181663073728113633e-01
7.742872974649701590e-01,1.070989211407974151e-01,1.186137813942325231e-01
7.591148241657097451e-01,1.283511036999404886e-01,1.125340721343498218e-01
7.440533331642545933e-01,1.405510625630211063e-01,1.153956042727244113e-01
7.369599665757656792e-01,1.421928367305626550e-01,1.208471966936717074e-01
7.498997825124605887e-01,1.239287621396326367e-01,1.261714553479067746e-01
7.540630396410747949e-01,1.231882170564012335e-01,1.227487433025239716e-01
7.831813247536474343e-01,9.258778083260468805e-02,1.242308944137477528e-01
7.683353697746483357e-01,1.133449023022783386e-01,1.183197279230733534e-01
7.637935426837255681e-01,1.227929132189517075e-01,1.134135440973227799e-01
7.772085554488534775e-01,1.133187552607491239e-01,1.094726892903973986e-01
7.765016964087962936e-01,1.197560933937237837e-01,1.037422101974800476e-01
7.758182410258310790e-01,1.260715210371955441e-01,9.811023793697337680e-02
7.718844566572502508e-01,1.291945214892969152e-01,9.892102185345280629e-02
7.840459283717287065e-01,1.170418287060691342e-01,9.891224292220210379e-02
7.859039912180040277e-01,1.186051018861746381e-01,9.549090689582123703e-02
7.621545673466986193e-01,1.472273117239502882e-01,9.061812092935112029e-02
7.966085986725821577e-01,1.038375131218898656e-01,9.955388820552793505e-02
7.720786493877267453e-01,1.308494791751588227e-01,9.707187143711441812e-02
7.790391381610120014e-01,1.236614781142449937e-01,9.729938372474303265e-02
7.508203147585486015e-01,1.538368934677493693e-01,9.534279177370208469e-02
7.518631724176053632e-01,1.477471479305841051e-01,1.003896796518106010e-01
8.521624835751984151e-01,3.971620503200229413e-02,1.081213113927993602e-01
8.161123753866083019e-01,8.428158263606083667e-02,9.960604197733094467e-02
7.759951906098894181e-01,1.305326200759433786e-01,9.347218931416727272e-02
7.864347056885045983e-01,1.191025483920445383e-01,9.446274591945087729e-02
7.716504274358164661e-01,1.321700610797140185e-01,9.617951148446944598e-02
7.451140370379555344e-01,1.636198237780221720e-01,9.126613918402232128e-02
7.368003014693956798e-01,1.696243517390764732e-01,9.357534679152794410e-02
7.157292703702818892e-01,1.863104096892511663e-01,9.796031994046701386e-02
7.098040119732806907e-01,1.836485793945555334e-01,1.065474086321638869e-01
6.819192642530773618e-01,2.074691820906567341e-01,1.106115536562659180e-01
6.781127744221794318e-01,2.001733220158458393e-01,1.217139035619748400e-01
6.807204257759461585e-01,1.844644296582853560e-01,1.348151445657685965e-01
6.635861737680963657e-01,2.011939452408586237e-01,1.352198809910450661e-01
6.157257277027804454e-01,2.337943599830641372e-01,1.504799123141554451e-01
6.275064634898918081e-01,2.140393227744988303e-01,1.584542137356093894e-01
6.013899398645772276e-01,2.176197308149644682e-01,1.809903293204582764e-01
6.119803090714681648e-01,2.031019125949773130e-01,1.849177783335545222e-01
6.222090808114943972e-01,1.751379009987088509e-01,2.026530181897966965e-01
5.601459501648201611e-01,2.269603407842274712e-01,2.128937090509523677e-01
5.605735530128186372e-01,1.904294451070897010e-01,2.489970018800916896e-01
5.022345275398832909e-01,2.408600809240149521e-01,2.569053915361018681e-01
4.744265389906053287e-01,2.502183863125027052e-01,2.753550746968920770e-01
4.412247752740677265e-01,2.614796722294649989e-01,2.972955524964673302e-01
3.954588155532740568e-01,2.925213137907062277e-01,3.120198706560198265e-01
3.901687456510795626e-01,2.845770803333405041e-01,3.252541740155800443e-01
3.471482692851842189e-01,3.091524023305330382e-01,3.436993283842828539e-01
3.874183154480008717e-01,2.478503035360773987e-01,3.647313810159217851e-01
4.023215747861385583e-01,1.803403970580273741e-01,4.173380281558341509e-01
3.468311952812025978e-01,2.433276885588528393e-01,4.098411161599446739e-01
3.054957805859502273e-01,2.880007727025019615e-01,4.065034467115479222e-01
2.670777732384017611e-01,2.967866530741731790e-01,4.361355736874251710e-01
2.721809785942841398e-01,2.854197494387414880e-01,4.423992719669744833e-01
2.278199016395910104e-01,2.778035791618342909e-01,4.943765191985748930e-01
1.973098101632677626e-01,2.879584920961601457e-01,5.147316977405722582e-01
1.933284563403282752e-01,2.171117585193874100e-01,5.895597851402845091e-01
1.533037308206881277e-01,2.686471366499667557e-01,5.780491325293453109e-01
1.368521257441570049e-01,2.473823988757045678e-01,6.157654753801385938e-01
1.140634612198336284e-01,2.974051709327242832e-01,5.885313678474421994e-01
1.198099291328339200e-01,2.608911540517203642e-01,6.192989168154457991e-01
