L,C,R
7.192394633232815915e-01,1.131708862742338562e-01,1.675896504024846356e-01
7.090768456004667986e-01,1.339363755194775685e-01,1.569867788800558828e-01
7.246214440740272877e-01,1.157464309509849409e-01,1.596321249749879656e-01
7.394754848106779299e-01,1.012751863144532583e-01,1.592493288748690616e-01
7.331724295409665082e-01,1.194109756584750132e-01,1.474165948005587146e-01
7.601400483990423673e-01,9.567329581523581483e-02,1.441866557857220954e-01
7.448700840508601928e-01,1.198744306106459961e-01,1.352554853384940747e-01
7.321869982306656865e-01,1.324471660790980942e-01,1.353658356902364690e-01
7.320759419045829164e-01,1.331783053777395309e-01,1.347457527176777470e-01
7.205491261540578618e-01,1.450070528319956642e-01,1.344438210139466405e-01
7.477443439266980851e-01,1.157966689679120614e-01,1.364589871053899783e-01
7.531579991613047698e-01,1.164374586202510942e-01,1.304045422184442193e-01
7.749198973528964585e-01,8.849051027104140599e-02,1.365895923760622743e-01
7.547265567795219399e-01,1.132986030029836388e-01,1.319748402174946433e-01
7.630360496820145499e-01,1.102987129229719976e-01,1.266652373950135635e-01
8.038586968297578572e-01,7.228126852839515670e-02,1.238600346418472081e-01
7.881497209212195987e-01,9.364174727251015073e-02,1.182085318062703894e-01
7.761630563025266882e-01,1.085985175264394392e-01,1.152384261710339558e-01
7.805407696809308904e-01,1.033983488678360124e-01,1.160608814512333331e-01
7.984235545575198989e-01,8.756234148606209522e-02,1.140141039564181447e-01
7.974977617941152452e-01,9.229573506600032007e-02,1.102065031398845041e-01
7.851245847083887508e-01,1.109890342498931481e-01,1.038863810417181843e-01
7.753889418729884575e-01,1.254771494402277254e-01,9.913390868678392809e-02
7.753542375580947388e-01,1.218118393252964338e-01,1.028339231166089940e-01
8.256965341536777192e-01,7.196788596420974904e-02,1.023355798821126567e-01
8.041344659373286241e-01,1.008954981724718009e-01,9.497003589019963055e-02
7.956553001124624380e-01,1.122531362136139077e-01,9.209156367392379305e-02
7.872211953451365707e-01,1.197722996270076251e-01,9.300650502785581808e-02
7.782816944508779144e-01,1.300709800079658529e-01,9.164732554115621876e-02
7.772655035107234323e-01,1.308623851772637015e-01,9.187211131201269976e-02
7.852013643097365270e-01,1.254551465084971507e-01,8.934348918176621135e-02
7.768739709196205157e-01,1.356111185782691020e-01,8.751491050211028522e-02
7.541634474207807859e-01,1.616766112855216597e-01,8.415994129369741561e-02
7.464191603562626565e-01,1.680309025964461245e-01,8.554993704729113579e-02
7.538688133974623673e-01,1.585562005471998215e-01,8.757498605533775571e-02
7.561520569298756378e-01,1.556967827294804541e-01,8.815116034064388040e-02
7.706205994606691867e-01,1.431847678858326478e-01,8.619463265349808223e-02
7.706759779348298922e-01,1.403782182519064947e-01,8.894580381326361307e-02
7.349145389691915664e-01,1.717118769515050825e-01,9.337358407930340665e-02
8.032793176962610415e-01,1.022915971675375651e-01,9.442908513620140720e-02
7.744091782446619332e-01,1.333086866426509698e-01,9.228213511268702762e-02
7.361875630209414600e-01,1.703492103970497273e-01,9.346322658200889588e-02
7.454985601928302286e-01,1.648048579730665708e-01,8.969658183410315899e-02
7.150783767524505619e-01,1.835475180106178328e-01,1.013741052369315915e-01
7.412998270567043857e-01,1.526964156292093533e-01,1.060037573140861639e-01
7.623443318549201209e-01,1.294234651585303708e-01,1.082322029865494528e-01
7.428402218763462406e-01,1.543991563114255339e-01,1.027606218122281562e-01
7.568070144985300507e-01,1.377403421376894865e-01,1.054526433637803240e-01
7.134319361304686247e-01,1.799352487731994965e-01,1.066328150963317678e-01
6.973502527965429465e-01,1.939595044202068186e-01,1.086902427832501794e-01
6.673877011006382753e-01,2.266785006259617041e-01,1.059337982733999789e-01
6.478448806150545192e-01,2.299001186137178965e-01,1.222550007712274595e-01
6.000949810430251663e-01,2.615475925927371326e-01,1.383574263642377289e-01
5.791996706292045216e-01,2.702623292931971566e-01,1.505380000775983773e-01
6.116959748947468078e-01,1.958025866325754649e-01,1.925014384726777272e-01
5.827731453911425552e-01,2.201896567782640202e-01,1.970371978305934246e-01
5.597914942886909051e-01,2.395524875410425247e-01,2.006560181702665424e-01
5.106006330978026808e-01,2.774313086452147581e-01,2.119680582569824778e-01
4.568087215244125976e-01,3.208440190555796878e-01,2.223472594200076036e-01
4.945888552560320228e-01,2.399849225237551953e-01,2.654262222202126709e-01
4.727391943753824766e-01,2.735516931989872558e-01,2.537091124256301566e-01
4.853586227159247257e-01,2.579231799423088445e-01,2.567181973417663188e-01
4.424944517421375290e-01,2.886079397657256851e-01,2.688976084921367304e-01
4.683841306859866660e-01,1.962845685917012639e-01,3.353313007223120423e-01
4.236725866584064581e-01,2.552591294415471612e-01,3.210682839000462696e-01
4.036967420037209098e-01,2.632261082767377580e-01,3.330771497195412767e-01
3.622560546886471888e-01,2.743995148037764453e-01,3.633444305075761993e-01
3.127086762176393142e-01,2.971201347555160188e-01,3.901711890268445004e-01
2.768758354716644998e-01,3.266059832860736534e-01,3.965181812422616803e-01
2.630999944327557793e-01,3.303563167452930327e-01,4.065436888219510214e-01
2.134658007834798477e-01,3.647397180453657017e-01,4.217944811711543673e-01
2.465376931706157460e-01,2.396837200627740527e-01,5.137785867666100348e-01
2.090309786516170165e-01,2.673496904362803184e-01,5.236193309121025541e-01
1.955004700790528016e-01,2.897718035141409465e-01,5.147277264068061964e-01
1.703787928685219777e-01,2.958865800615579911e-01,5.337346270699200312e-01
1.787178039368765292e-01,2.409852140023919231e-01,5.802969820607315476e-01
1.537856123447383927e-01,2.739773785203164502e-01,5.722370091349451293e-01
1.304682620698507933e-01,2.531143183872324731e-01,6.164174195429167336e-01
